IncidentDate,OccurredFromTime,IncidentNum,Offense,NIBRS,NIBRSCategory,SRS_UCR,CrimeAgainst,FelMisdCit,IncidentTopSRS_UCR,IncidentLocation,IntersectionOtherLoc,District,Neighborhood,NbhdNum,Latitude,Longitude,IncidentSupplemented,LastSuppDate,VictimNum,FirearmUsed,IncidentNature
12/6/2025 0:00,20:00:00,25048149,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,2204 ALBERTA ST,,3,Marine Villa,18,38.58296,-90.22569,No,,,No,Motor Vehicle Theft - Criminal
12/2/2025 0:00,8:00:00,25048150,STEALING UNDER $150 (PETTY LARCENY - OTHER),23H,All Other Larceny,6,Property,,6,1535 VERONICA AVE,,6,North Pointe,73,38.718536,-90.242278,No,,,No,Larceny - Criminal
12/5/2025 0:00,13:30:00,25048151,STEALING UNDER $150 (PETTY LARCENY - FROM BUILDING),23D,Theft From Building,6,Property,,6,2 S 4TH ST,,4,Downtown,35,38.624864,-90.187992,No,,,No,Larceny - Criminal
12/7/2025 0:00,5:00:00,25048153,"BURGLARY - 2ND DEGREE, UNLAWFUL ENTRY INTO MOTOR VEHICLE",23F,Theft From Motor Vehicle,6,Property,M,6,2910 S JEFFERSON AVE,,3,Benton Park,22,38.600645,-90.22347,Yes,12/10/2025 11:04,,No,Larceny - Criminal
12/7/2025 0:00,5:00:00,25048153,STEALING,23F,Theft From Motor Vehicle,6,Property,F,6,2910 S JEFFERSON AVE,,3,Benton Park,22,38.600645,-90.22347,Yes,12/10/2025 11:04,,No,Larceny - Criminal
12/7/2025 0:00,5:00:00,25048153,STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE,23F,Theft From Motor Vehicle,6,Property,F,6,2910 S JEFFERSON AVE,,3,Benton Park,22,38.600645,-90.22347,Yes,12/10/2025 11:04,,No,Larceny - Criminal
12/7/2025 0:00,18:30:00,25048154,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,3825 W PINE BLVD,,4,Midtown,37,38.63767,-90.239882,No,,,No,Motor Vehicle Theft - Criminal
12/8/2025 0:00,14:00:00,25048156,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,M,,2027 S 11TH ST,,3,Soulard,21,38.607632,-90.208759,No,,,No,Destruction of Property - Criminal
12/8/2025 0:00,15:47:00,25048158,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,8337 N. BROADWAY,WALTER AVE,6,Baden,74,38.71363,-90.230087,No,,,No,Offenses - All Other - Criminal
12/5/2025 0:00,17:00:00,25048159,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,4041 CHOUTEAU AVE,,2,Forest Park Southeast,39,38.628736,-90.24862,Yes,,,No,Burglary - Criminal
12/5/2025 0:00,17:00:00,25048159,STEALING,23D,Theft From Building,6,Property,F,5,4041 CHOUTEAU AVE,,2,Forest Park Southeast,39,38.628736,-90.24862,Yes,,,No,Burglary - Criminal
12/8/2025 0:00,13:03:00,25048161,STEALING - POSTAL OR DELIVERY ITEM,23H,All Other Larceny,6,Property,F,6,4151 MCPHERSON AVE,,5,Central West End,38,38.642038,-90.24639,No,,,No,Larceny - Criminal
12/6/2025 0:00,13:00:00,25048162,STEALING - $750 OR MORE,23F,Theft From Motor Vehicle,6,Property,F,6,2200 MENARD ST,,3,Soulard,21,38.606,-90.207883,No,,,No,Larceny - Criminal
12/8/2025 0:00,15:00:00,25048163,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,,7315 HAMPSHIRE DR,,1,Princeton Heights,6,38.566691,-90.29424,Yes,12/9/2025 15:17,,No,Destruction of Property - Criminal
12/5/2025 0:00,11:30:00,25048164,STEALING UNDER $150 (PETTY LARCENY - OTHER),23H,All Other Larceny,6,Property,,6,4401 DEWEY AVE,,1,Dutchtown,16,38.580198,-90.249383,No,,,No,Larceny - Criminal
12/8/2025 0:00,5:00:00,25048167,STEALING UNDER $150 (PETTY LARCENY - OTHER),23H,All Other Larceny,6,Property,,6,2135 DESTREHAN ST,,4,Hyde Park,65,38.657611,-90.204381,No,,,No,Larceny - Criminal
12/6/2025 0:00,19:00:00,25048168,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,2528 TEXAS AVE,,3,Fox Park,24,38.605842,-90.2237,No,,,No,Motor Vehicle Theft - Criminal
12/8/2025 0:00,17:00:00,25048169,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,2600 CHOUTEAU AVE,,3,The Gate District,31,38.621781,-90.219438,No,,,No,Offenses - All Other - Criminal
12/8/2025 0:00,16:30:00,25048171,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,4,Person,F,4,UNION BLVD,WABADA AVE,5,Hamilton Heights,78,38.670008,-90.264766,Yes,12/9/2025 10:36,590360,Yes,Aggravated Assault - Shooting - Criminal
12/8/2025 0:00,17:00:00,25048173,ASSAULT - 2ND DEGREE,13A,Aggravated Assault,4,Person,F,4,1118 E COLLEGE AVE,,6,College Hill,66,38.677946,-90.209802,No,,590187,Yes,Aggravated Assault - Other Weapon - Criminal
12/8/2025 0:00,17:00:00,25048173,UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING,520,Weapons Law Violations,,Society,F,4,1118 E COLLEGE AVE,,6,College Hill,66,38.677946,-90.209802,No,,,Yes,Aggravated Assault - Other Weapon - Criminal
12/7/2025 0:00,15:00:00,25048174,STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH),23F,Theft From Motor Vehicle,6,Property,,6,1127 TALMAGE AVE,,2,Forest Park Southeast,39,38.626863,-90.251801,No,,,No,Larceny - Criminal
12/7/2025 0:00,15:00:00,25048174,PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL,290,Destruction/Damage/Vandalism of Property,,Property,F,6,1127 TALMAGE AVE,,2,Forest Park Southeast,39,38.626863,-90.251801,No,,,No,Larceny - Criminal
12/8/2025 0:00,18:15:00,25048178,DISTRIBUTION OF A CONTROLLED SUBSTANCE IN A PROTECTED LOCATION,35A,Drug/Narcotic Violations,,Society,F,,N GRAND BLVD,SULLIVAN AVE,4,JeffVanderLou,59,38.658351,-90.21871,Yes,12/19/2025 12:06,,No,Offenses - All Other - Criminal
12/8/2025 0:00,18:15:00,25048178,UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE,520,Weapons Law Violations,,Society,F,,N GRAND BLVD,SULLIVAN AVE,4,JeffVanderLou,59,38.658351,-90.21871,Yes,12/19/2025 12:06,,Yes,Offenses - All Other - Criminal
12/8/2025 0:00,18:15:00,25048178,AGGRAVATED FLEEING A STOP OR DETENTION,90Z,All Other Offenses,,Unspecified,F,,N GRAND BLVD,SULLIVAN AVE,4,JeffVanderLou,59,38.658351,-90.21871,Yes,12/19/2025 12:06,,No,Offenses - All Other - Criminal
12/8/2025 0:00,18:15:00,25048178,RESISTING/INTERFERING WITH ARREST FOR A FELONY,90Z,All Other Offenses,,Unspecified,F,,N GRAND BLVD,SULLIVAN AVE,4,JeffVanderLou,59,38.658351,-90.21871,Yes,12/19/2025 12:06,,No,Offenses - All Other - Criminal
12/3/2025 0:00,15:58:00,25048179,DUMPING DEBRIS OR WASTE MATERIAL ON PUBLIC OR PRIVATE PROPERTY WITHOUT PERMISSION,90Z,All Other Offenses,,Unspecified,,,4237 MAFFITT AVE,,5,The Ville,57,38.66101,-90.23514,No,,,No,Offenses - All Other - Criminal
12/3/2025 0:00,15:58:00,25048179,UNLAWFUL DISPOSAL OF WASTE TIRES,90Z,All Other Offenses,,Unspecified,C,,4237 MAFFITT AVE,,5,The Ville,57,38.66101,-90.23514,No,,,No,Offenses - All Other - Criminal
12/8/2025 0:00,18:00:00,25048180,VIOLATION OF ORDER OF PROTECTION FOR ADULT - 1ST OFFENSE,90Z,All Other Offenses,,Unspecified,M,,2816 UNION BLVD,,5,Kingsway West,52,38.672871,-90.26226,No,,,No,Offenses - All Other - Criminal
12/8/2025 0:00,18:20:00,25048181,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,3915 PENNSYLVANIA AVE,,3,Dutchtown,16,38.58486,-90.23572,Yes,12/31/2025 18:05,,Yes,Weapon Law Violation - Criminal
12/8/2025 0:00,19:00:00,25048182,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,M,,5055 ARSENAL ST,,2,North Hampton,14,38.606743,-90.273939,No,,,No,Destruction of Property - Criminal
12/7/2025 0:00,11:00:00,25048183,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,4451 FOREST PARK AVE,1416,5,Central West End,38,38.63813,-90.257582,No,,,No,Burglary - Criminal
12/8/2025 0:00,19:28:00,25048184,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,4340 MCREE AVE,,2,Botanical Heights,28,38.619524,-90.25751,Yes,12/11/2025 9:00,,No,Burglary - Criminal
12/8/2025 0:00,19:28:00,25048184,STEALING,23D,Theft From Building,6,Property,M,5,4340 MCREE AVE,,2,Botanical Heights,28,38.619524,-90.25751,Yes,12/11/2025 9:00,,No,Burglary - Criminal
12/3/2025 0:00,10:45:00,25048185,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,1011 N 10TH ST,,4,Downtown,35,38.635491,-90.192388,No,,,No,Burglary - Criminal
12/8/2025 0:00,19:24:00,25048186,"DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)",13B,Simple Assault,,Person,M,,1328 SHENANDOAH AVE,A,3,Soulard,21,38.606334,-90.212481,No,,590193,No,Simple Assault - Criminal
12/8/2025 0:00,19:00:00,25048187,STEALING - $750 OR MORE,23F,Theft From Motor Vehicle,6,Property,F,6,7349 VERMONT AVE,,1,Patch,2,38.5521,-90.26147,No,,,No,Motor Vehicle Theft - Criminal
12/8/2025 0:00,19:00:00,25048187,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,6,7349 VERMONT AVE,,1,Patch,2,38.5521,-90.26147,No,,,No,Motor Vehicle Theft - Criminal
12/8/2025 0:00,16:00:00,25048188,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,5037 SAINT LOUIS AVE,,5,Kingsway West,52,38.6718,-90.25607,Yes,12/10/2025 9:30,,No,Motor Vehicle Theft - Criminal
12/8/2025 0:00,20:00:00,25048189,LEAVING SCENE OF ACCIDENT,90Z,All Other Offenses,,Unspecified,M,,5416 VIRGINIA AVE.,,1,Carondelet,1,38.565628,-90.245682,No,,,No,Offenses - All Other - Criminal
12/7/2025 0:00,14:00:00,25048190,BURGLARY 1ST DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,5823 WILSON AVE,,2,The Hill,12,38.617916,-90.28529,Yes,12/9/2025 10:17,,No,Burglary - Criminal
12/7/2025 0:00,14:00:00,25048190,STEALING,23D,Theft From Building,6,Property,F,5,5823 WILSON AVE,,2,The Hill,12,38.617916,-90.28529,Yes,12/9/2025 10:17,,No,Burglary - Criminal
12/8/2025 0:00,21:25:00,25048191,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,,315 N 10TH ST,,4,Downtown,35,38.629737,-90.194627,No,,,No,Destruction of Property - Criminal
12/8/2025 0:00,21:51:00,25048194,UNLAWFUL DISCHARGE OF A FIREARM,520,Weapons Law Violations,,Society,C,,CLARA AVE,MAPLE AVE,5,West End,48,38.660499,-90.28104,Yes,12/11/2025 18:05,,Yes,Weapon Law Violation - Criminal
12/8/2025 0:00,23:00:00,25048195,"ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)",13B,Simple Assault,,Person,M,,5467 QUEENS AVE,,6,Mark Twain,71,38.692264,-90.237999,No,,590203,No,Simple Assault - Criminal
12/8/2025 0:00,23:22:00,25048196,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,,Society,C,,5022 ALASKA AVE,,1,Dutchtown,16,38.570585,-90.247801,Yes,12/15/2025 12:05,,Yes,Weapon Law Violation - Criminal
12/9/2025 0:00,2:30:00,25048200,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,I 70 WESTBOUND,W FLORISSANT AVE,6,Penrose,69,38.683235,-90.22809,Yes,12/18/2025 0:07,,No,Offenses - All Other - Criminal
12/9/2025 0:00,5:30:00,25048204,BURGLARY 1ST DEGREE,13C,Intimidation,,Person,F,6,5461 DELMAR BLVD,316,5,Visitation Park,49,38.653544,-90.278263,Yes,12/14/2025 11:32,591730,No,Burglary - Criminal
12/9/2025 0:00,5:30:00,25048204,HARASSMENT - 1ST DEGREE,13C,Intimidation,,Person,F,6,5461 DELMAR BLVD,316,5,Visitation Park,49,38.653544,-90.278263,Yes,12/14/2025 11:32,591730,No,Burglary - Criminal
12/9/2025 0:00,5:30:00,25048204,STEALING,23D,Theft From Building,6,Property,M,6,5461 DELMAR BLVD,316,5,Visitation Park,49,38.653544,-90.278263,Yes,12/14/2025 11:32,,No,Burglary - Criminal
12/8/2025 0:00,8:45:00,25048205,PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL,23F,Theft From Motor Vehicle,6,Property,F,6,719 T E HUNTLEY AVE,,4,Midtown,37,38.637389,-90.21921,No,,,No,Larceny - Criminal
12/8/2025 0:00,8:45:00,25048205,STEALING,23F,Theft From Motor Vehicle,6,Property,F,6,719 T E HUNTLEY AVE,,4,Midtown,37,38.637389,-90.21921,No,,,No,Larceny - Criminal
12/8/2025 0:00,18:00:00,25048207,STEALING - $750 OR MORE,23F,Theft From Motor Vehicle,6,Property,F,6,882 RIVER RUN CT,,6,Riverview,75,38.729013,-90.224986,No,,,No,Motor Vehicle Theft - Criminal
12/8/2025 0:00,18:00:00,25048207,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,6,882 RIVER RUN CT,,6,Riverview,75,38.729013,-90.224986,No,,,No,Motor Vehicle Theft - Criminal
12/9/2025 0:00,6:45:00,25048209,POSSESSION OF CONTROLLED SUBSTANCE,35A,Drug/Narcotic Violations,,Society,F,,3844 OREGON AVE,,3,Dutchtown,16,38.585602,-90.232574,Yes,12/10/2025 12:05,,No,Drugs / Narcotics - Criminal
12/8/2025 0:00,16:00:00,25048210,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,OAK HILL AVE,CONNECTICUT ST,2,Tower Grove South,15,,,No,,,No,Offenses - All Other - Criminal
12/8/2025 0:00,17:55:00,25048211,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,5738 GOODFELLOW PL,,5,Wells Goodfellow,50,38.681481,-90.272118,Yes,12/19/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/1/2025 0:00,17:00:00,25048213,STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH),23F,Theft From Motor Vehicle,6,Property,,6,4204 ELLENWOOD AVE,302,1,Bevo Mill,5,38.584516,-90.263445,No,,,No,Larceny - Criminal
12/8/2025 0:00,,25048214,UNFOUNDED INCIDENT,,,,,,,,,,,,,,,12/9/2025 12:26,,,
12/5/2025 0:00,11:45:00,25048215,ENGAGING IN OR MAINTAINING A NUISANCE,90Z,All Other Offenses,,Unspecified,,,4475 KOSSUTH AVE,,6,Penrose,69,38.674488,-90.23608,No,,,No,Offenses - All Other - Criminal
12/5/2025 0:00,11:45:00,25048215,FAILURE TO ABATE A NUISANCE,90Z,All Other Offenses,,Unspecified,,,4475 KOSSUTH AVE,,6,Penrose,69,38.674488,-90.23608,No,,,No,Offenses - All Other - Criminal
12/9/2025 0:00,7:50:00,25048217,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,S KINGSHIGHWAY BLVD,OLEATHA,2,North Hampton,14,38.586331,-90.276415,No,,,No,Offenses - All Other - Criminal
12/9/2025 0:00,7:45:00,25048218,STEALING,23H,All Other Larceny,6,Property,M,6,2600 CHOUTEAU AVE,,3,The Gate District,31,38.621781,-90.219438,Yes,12/23/2025 12:29,,No,Larceny - Criminal
12/8/2025 0:00,23:52:00,25048222,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,5617 PAMPLIN PL,,6,Walnut Park West,76,38.70822,-90.254089,Yes,12/11/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/8/2025 0:00,22:00:00,25048223,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,,3909 SAN FRANCISCO,,6,Penrose,69,38.677409,-90.249764,No,,,No,Destruction of Property - Criminal
12/9/2025 0:00,8:00:00,25048225,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,GOODFELLOW BLVD,PAGE BLVD,5,West End,48,38.66686,-90.28318,No,,,No,Offenses - All Other - Criminal
12/9/2025 0:00,5:18:00,25048226,REFUSE COLLECTION DURING PROHIBITED HOURS,90Z,All Other Offenses,,Unspecified,C,,2724 WATSON RD,,2,Clifton Heights,11,38.609999,-90.28849,No,,,No,Offenses - All Other - Criminal
12/9/2025 0:00,10:00:00,25048229,UNLAWFUL DISCHARGE OF A FIREARM,520,Weapons Law Violations,,Society,,,4000 SULLIVAN AVE,,6,The Greater Ville,56,38.661651,-90.22746,Yes,12/11/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/7/2025 0:00,12:00:00,25048233,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,3636 BLAINE AVE,,2,Tiffany,29,38.618916,-90.24045,Yes,12/16/2025 6:05,,No,Burglary - Criminal
12/7/2025 0:00,12:00:00,25048233,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,5,3636 BLAINE AVE,,2,Tiffany,29,38.618916,-90.24045,Yes,12/16/2025 6:05,,No,Burglary - Criminal
12/9/2025 0:00,10:40:00,25048234,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,,Society,C,,2912 IOWA AVE,,3,Benton Park West,30,38.60125,-90.227028,Yes,12/11/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/1/2025 0:00,10:00:00,25048235,STEALING,23D,Theft From Building,6,Property,F,6,1301 OLIVE ST,,4,Downtown West,36,38.630747,-90.199486,No,,,No,Larceny - Criminal
12/7/2025 0:00,14:20:00,25048236,FORGERY,250,Counterfeiting/Forgery,,Property,F,,1301 OLIVE ST,,4,Downtown West,36,38.630747,-90.199486,No,,,No,Forgery - Criminal
12/7/2025 0:00,14:20:00,25048236,STEALING,26A,False Pretense/Swindle/Confidence Game,,Property,M,,1301 OLIVE ST,,4,Downtown West,36,38.630747,-90.199486,No,,,No,Forgery - Criminal
12/9/2025 0:00,4:00:00,25048237,STEALING - $750 OR MORE,23H,All Other Larceny,6,Property,F,6,8879 N BROADWAY,,6,Baden,74,38.725951,-90.22827,No,,,No,Larceny - Criminal
12/9/2025 0:00,0:30:00,25048238,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,,5621 DELMAR BLVD,,5,West End,48,38.654159,-90.28277,No,,,No,Destruction of Property - Criminal
12/9/2025 0:00,9:40:00,25048240,HARASSMENT - 1ST DEGREE,13C,Intimidation,,Person,F,,1614 CASS AVE,,4,Carr Square,61,38.641738,-90.20055,Yes,12/20/2025 10:35,593623,No,Simple Assault - Criminal
12/9/2025 0:00,11:39:00,25048241,RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON,90Z,All Other Offenses,,Unspecified,F,,ARSENAL ST,ROGER PL,2,Tower Grove South,15,38.603792,-90.252364,No,,,No,Offenses - All Other - Criminal
12/8/2025 0:00,19:00:00,25048242,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,3812 S SPRING,,1,Dutchtown,16,38.588379,-90.248206,No,,,No,Offenses - All Other - Criminal
12/9/2025 0:00,11:25:00,25048243,LEAVING SCENE OF ACCIDENT,90Z,All Other Offenses,,Unspecified,M,,E CARRIE AVE,I 70 WESTBOUND,6,North Riverfront,79,38.684056,-90.21904,No,,,No,Offenses - All Other - Criminal
12/9/2025 0:00,11:50:00,25048244,AGGRAVATED FLEEING A STOP OR DETENTION,90Z,All Other Offenses,,Unspecified,F,,4457 GRAVOIS AVE,,1,Bevo Mill,5,38.585366,-90.26244,Yes,12/17/2025 9:46,,No,Offenses - All Other - Criminal
12/6/2025 0:00,3:00:00,25048249,ASSAULT - 3RD DEGREE,13B,Simple Assault,,Person,F,,1911 LOCUST ST,,4,Downtown West,36,38.632934,-90.207329,No,,590459,No,Simple Assault - Criminal
12/6/2025 0:00,3:00:00,25048249,DOMESTIC ASSAULT - 3RD DEGREE,13B,Simple Assault,,Person,F,,1911 LOCUST ST,,4,Downtown West,36,38.632934,-90.207329,No,,590459,No,Simple Assault - Criminal
12/9/2025 0:00,12:00:00,25048250,VIOLATION OF ORDER OF PROTECTION FOR ADULT - 1ST OFFENSE,90Z,All Other Offenses,,Unspecified,M,,2816 UNION BLVD,,5,Kingsway West,52,38.672919,-90.262339,Yes,12/10/2025 10:18,,No,Offenses - All Other - Criminal
12/8/2025 0:00,21:00:00,25048251,DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE),290,Destruction/Damage/Vandalism of Property,,Property,,,4288 CLARENCE AVE,,6,OFallon,68,38.676843,-90.229611,No,,,No,Destruction of Property - Criminal
12/8/2025 0:00,14:30:00,25048253,STEALING UNDER $150 (PETTY LARCENY - OTHER),23H,All Other Larceny,6,Property,,6,3530 MCKEAN AVE,,3,Tower Grove East,25,38.59613,-90.242503,No,,,No,Larceny - Criminal
12/8/2025 0:00,14:30:00,25048253,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,M,6,3530 MCKEAN AVE,,3,Tower Grove East,25,38.59613,-90.242503,No,,,No,Larceny - Criminal
12/9/2025 0:00,12:45:00,25048255,STALKING - 1ST DEGREE - 1ST OFFENSE,13C,Intimidation,,Person,F,,3751 S JEFFERSON AVE,,3,Gravois Park,19,38.586535,-90.22728,Yes,12/12/2025 14:38,591369,No,Burglary - Criminal
12/9/2025 0:00,12:45:00,25048255,BURGLARY 1ST DEGREE,90J,Trespass of Real Property,,Society,F,,3751 S JEFFERSON AVE,,3,Gravois Park,19,38.586535,-90.22728,Yes,12/12/2025 14:38,,No,Burglary - Criminal
12/9/2025 0:00,12:45:00,25048255,VIOLATION OF ORDER OF PROTECTION FOR ADULT - 2ND OFFENSE,90Z,All Other Offenses,,Unspecified,F,,3751 S JEFFERSON AVE,,3,Gravois Park,19,38.586535,-90.22728,Yes,12/12/2025 14:38,,No,Burglary - Criminal
12/9/2025 0:00,0:00:00,25048256,DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE),290,Destruction/Damage/Vandalism of Property,,Property,,,1116 OHIO AVE,,3,The Gate District,31,38.621096,-90.22031,Yes,12/11/2025 0:05,,Yes,Destruction of Property - Criminal
12/9/2025 0:00,11:51:00,25048257,ENDANGER CORRECTIONAL EMPLOYEE/VISITOR/ANOTHER OFFENDER BY ATTEMPT/KNOWINGLY CAUSE PERSON TO COME IN CONTACT WITH BODILY FLUID(S),13A,Aggravated Assault,4,Person,F,4,200 S TUCKER BLVD,,4,Downtown,35,38.625727,-90.198461,Yes,12/12/2025 10:39,591265,No,Aggravated Assault - Other Weapon - Criminal
12/9/2025 0:00,12:45:00,25048258,TAMPERING WITH MOTOR VEHICLE 2ND DEGREE,280,Stolen Property Offenses,,Property,M,,MICHIGAN @ CHARITON,,1,Mount Pleasant,17,38.578436,-90.239062,Yes,12/15/2025 7:19,,No,Tampering - Criminal
12/9/2025 0:00,0:00:00,25048262,IDENTITY THEFT OR ATTEMPT,26F,Identity Theft,,Property,F,,5125 GOODFELLOW BLVD,,6,Walnut Park West,76,38.703221,-90.2622,No,,,No,Fraud - Criminal
12/9/2025 0:00,15:05:00,25048263,ROBBERY - 1ST DEGREE,120,Robbery,3,Property,F,3,3436 UNION BLVD,,5,Kingsway West,52,38.678325,-90.258307,Yes,12/25/2025 18:36,,Yes,Robbery - Criminal
12/9/2025 0:00,15:05:00,25048263,ARMED CRIMINAL ACTION,90Z,All Other Offenses,,Unspecified,F,3,3436 UNION BLVD,,5,Kingsway West,52,38.678325,-90.258307,Yes,12/25/2025 18:36,,No,Robbery - Criminal
12/9/2025 0:00,14:50:00,25048266,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,GOODFELLOW BLVD,W FLORISSANT AVE,6,Walnut Park West,76,38.713017,-90.25498,No,,,No,Offenses - All Other - Criminal
12/9/2025 0:00,7:45:00,25048269,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,23G,Theft From Motor Vehicle Parts/Accessories,6,Property,F,6,1200 N JEFFERSON AVE,,4,Carr Square,61,38.641129,-90.210306,Yes,12/16/2025 6:11,,No,Motor Vehicle Theft - Criminal
12/9/2025 0:00,7:45:00,25048269,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,6,1200 N JEFFERSON AVE,,4,Carr Square,61,38.641129,-90.210306,Yes,12/16/2025 6:11,,No,Motor Vehicle Theft - Criminal
12/9/2025 0:00,15:50:00,25048273,UNLAWFUL POSSESSION OF A FIREARM - DANGEROUS FELON/PRIOR CONVICTION,520,Weapons Law Violations,,Society,F,,4451 FOREST PARK AVE,506,5,Central West End,38,38.63813,-90.257582,Yes,1/1/2026 18:05,,Yes,Weapon Law Violation - Criminal
12/9/2025 0:00,16:45:00,25048275,UNLAWFUL POSSESSION OF A FIREARM - DANGEROUS FELON/PRIOR CONVICTION,520,Weapons Law Violations,,Society,F,,N GRAND BLVD,KOSSUTH AVE,6,Fairground,67,38.664763,-90.21418,Yes,12/12/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/9/2025 0:00,14:00:00,25048276,OPEN CARRY OF FIREARMS BY PERSON NOT POSSESSING VALID CONCEALED CARRY PERMIT,520,Weapons Law Violations,,Society,C,,1738 N EUCLID AVE,,5,Kingsway East,55,38.664303,-90.25663,Yes,1/1/2026 18:05,,Yes,Offenses - All Other - Criminal
12/9/2025 0:00,14:00:00,25048276,"RESISTING/INTERFERING WITH ARREST, DETENTION OR STOP",90Z,All Other Offenses,,Unspecified,M,,1738 N EUCLID AVE,,5,Kingsway East,55,38.664303,-90.25663,Yes,1/1/2026 18:05,,No,Offenses - All Other - Criminal
12/9/2025 0:00,14:20:00,25048277,LEAVING SCENE OF ACCIDENT,90Z,All Other Offenses,,Unspecified,M,,S VANDEVENTER AVE,PAPIN ST,4,Midtown,37,38.628871,-90.246683,No,,,No,Offenses - All Other - Criminal
